Index;R-number;Text;NP_Givenness;Structural_Priming;Imperative_conditional;le;NP_Definiteness;Numeric_Classifier;NP_Concreteness;NP_Length;Response;V-P;Filename;Genre;Register;Time;Time_num;
131;0,926233099;"　　""那里是苏瓦地和他们同盟的地盘啦。他们已经[[[放话出来]]]，只要不是法拉吉人进入他们的地盘，他们就会找方法解决掉。";New;No;No;Absent;Indefinite;Absent;Non-concrete;1;V-N-chulai;Y;2000s\2002\翻译作品\文学\2002 朱学恒 龙枪-兄弟之战.txt;Fiction;Written;2000-2020;5;
148;0,908308848;...置平台，熟练地打开舱门，只见身着白色宇航服的航天员从返回舱中[[[探头出来]]]，显得神采奕奕，他把面罩打开，推至头顶，微笑着向迎接他回家的人...;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-N-chulai;Y;2000s\2003\报刊\人民日报\rmrb_2003_10.txt;Newspaper;Written;2000-2020;5;
153;0,266643974;...,熟练地打开舱门,身着乳白色航天服的杨利伟从返回舱中神采奕奕[[[探头出来]]],把面罩向上一推,微笑着向迎接他回家的人们挥手致意。一时间,草...;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-N-chulai;Y;2000s\2003\报刊\新华社\新华社2003年10月份新闻报道.txt;Newspaper;Written;2000-2020;5;
154;0,432872347;...舱中时,一艘日照渔船靠近了小船,想看看船上有没有人。幸亏他们[[[探头出来]]]被发现,才被救上日照渔船。大船刚一拖上小船,3人原先呆的船就散...;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-N-chulai;Y;2000s\2003\报刊\新华社\新华社2003年11月份新闻报道.txt;Newspaper;Written;2000-2020;5;
160;0,932481834;...某储蓄所附近伺机作案。当发现吴川市烟草公司出纳梁某某从储蓄所[[[提款出来]]],陈氏兄弟抢得现金人民币25万元。在抢劫中,开枪向与之搏斗的公...;New;No;No;Absent;Indefinite;Absent;Non-concrete;1;V-N-chulai;Y;2000s\2003\报刊\新华社\新华社2003年2月份新闻报道.txt;Newspaper;Written;2000-2020;5;
170;0,841229847;...狂奔向妮基所在的剪接室。我的跑步声引起走廊回音震荡，妮基吓得[[[探头出来]]]骂我：;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-N-chulai;Y;2000s\2003\文学\台湾作家\2003 蔡康永 LA流浪记.txt;Fiction;Written;2000-2020;5;
201;0,967745807;乙：怎么也[[[叫人出来]]]呀？;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-N-chulai;Y;2000s\2003\相声小品\2003 冯不异_刘英男 中国传统相声大全.txt;TV/Movie;Spoken;2000-2020;5;
210;0,468133719;...的什么地方拿来样本“复制”、“粘贴”几下，就炮制出一份入党申[[[请书出来]]]，那就失去了写入党申请书的原本意义了。说到底，最重要的在于那颗...;New;No;No;Absent;Indefinite;Absent;Concrete;7;V-N-chulai;Y;2000s\2004\报刊\人民日报\rmrb_2004_05.txt;Newspaper;Written;2000-2020;5;
239;0,625235096;“可穗赢了他，人家跟他学围棋才三个月。”孟太太从厨房[[[探头出来]]]说。;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-N-chulai;Y;2000s\2004\文学\香港作家\2004 张小娴 我们都是丑小鸭.txt;Fiction;Written;2000-2020;5;
240;0,728224839;...在犹豫间，一辆崭新的大红宝马停在了他旁边，车里后座有一个姑娘[[[探头出来]]]向前面张望了一下。戴崴眼睛一亮，盯住那个姑娘失声叫起来：“郁青...;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-N-chulai;Y;2000s\2004\电视电影\文艺\2004 李鸿禾_管虎 冬至.txt;TV/Movie;Spoken;2000-2020;5;
243;0,755553187;...有一个需求是希望有不一样的东西在那里。那这个时候就会产生一个[[[问题出来]]]，如果说龙应台她这个人一天24小时都在那个“同”里头，从洗发精...;New;No;No;Absent;Indefinite;Present;Non-concrete;4;V-N-chulai;Y;2000s\2004\电视电影\百科\百家讲坛\2004_1_7 龙应台 《全球化了的我在哪里》（上）.txt;TV/Movie;Spoken;2000-2020;5;
253;0,292627228;　　“你在干吗？”有个星期六的早晨，爸爸从书房[[[探头出来]]]询问。他闻到柠檬和奶油的香味，锅里有个金黄色的面团。;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-N-chulai;Y;2000s\2004\翻译作品\文学\2004 施清真 可爱的骨头.txt;Fiction;Written;2000-2020;5;
256;0,079315153;...草扒了几口饭，再次来到那家售票处蹲点。6点一到，不少车次果然[[[放票出来]]]，可就是没有我想买的票。也许是我这倔劲感动了售票小姐，一有空，...;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-N-chulai;Y;2000s\2005\报刊\人民日报\rmrb_2005_01.txt;Newspaper;Written;2000-2020;5;
262;0,567481537;...寓房只是成本价，算上原来房子的拆迁补偿和各种补贴，几乎不用再[[[掏钱出来]]]。”;New;No;No;Absent;Indefinite;Absent;Non-concrete;1;V-N-chulai;Y;2000s\2005\报刊\人民日报\rmrb_2005_03.txt;Newspaper;Written;2000-2020;5;
266;0,530219252;...离墙，如今又要修建水下隔离墙，不知道明天是不是要搞出个空中隔[[[离墙出来]]]才肯罢休。他指责说，以色列的隔离墙隔绝了巴勒斯坦人与外界的联系...;Given;No;No;Absent;Indefinite;Absent;Concrete;6;V-N-chulai;Y;2000s\2005\报刊\人民日报\rmrb_2005_06.txt;Newspaper;Written;2000-2020;5;
271;0,261698825;...获奖感受，杨丽萍告诉记者，“颁给我这个奖项，可能是因为我自己[[[拿钱出来]]]做艺术，以此鼓励这种自发做艺术的行为。”;New;No;No;Absent;Indefinite;Absent;Non-concrete;1;V-N-chulai;Y;2000s\2005\报刊\人民日报\rmrb_2005_07.txt;Newspaper;Written;2000-2020;5;
289;0,82323053;...黑了下来，街上虽然没路灯，家家的门道里却透着光。白恩杰又拉着[[[叫驴出来]]]蹓跶，驴声昂剌昂剌地叫。水华似乎也在前边的商店里买什么东西，夏...;New;No;No;Absent;Indefinite;Absent;Concrete;2;V-N-chulai;Y;2000s\2005\文学\大陆作家\2005 贾平凹 秦腔.txt;Fiction;Written;2000-2020;5;
290;0,773468535;...了，觉得陈星说得有理，就拿眼看万宝酒楼门口。门口是夏雨推了摩[[[托车出来]]]，金莲的侄女坐上了后座，一阵巨大的发动声，两人就风一样驶过。铺...;New;No;No;Absent;Indefinite;Absent;Concrete;3;V-N-chulai;Y;2000s\2005\文学\大陆作家\2005 贾平凹 秦腔.txt;Fiction;Written;2000-2020;5;
317;0,657626239;...的，丫其实一点都不傻，为了证明给领导看，自己还特地亲自拉了一[[[泡屎出来]]]给宋江吃。;New;No;No;Present;Indefinite;Present;Concrete;3;V-N-chulai;Y;2000s\2005\网络语料\2005 王小枪 无厘头水浒故事：完全强盗手册.txt;Online;Online;2000-2020;5;
319;0,879352083;“就在我们之间[[[派人出来]]]，假装是愿意加入战斗的居民，这样的话我认为应该就可以让其它居民...;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-N-chulai;Y;2000s\2005\翻译作品\文学\2005 Author 罗德岛战记.txt;Fiction;Written;2000-2020;5;
338;0,779574522;一边听，女儿还不时冒些[[[问题出来]]]，诸如“马拉松跑是怎么来的？”“历届奥运会在哪些城市举办？”“...;New;No;No;Absent;Indefinite;Present;Non-concrete;3;V-N-chulai;Y;2000s\2006\报刊\人民日报\rmrb_2006_07.txt;Newspaper;Written;2000-2020;5;
347;0,178810835;...店内，一来避避雨，买点热咖啡，真的没办法时也只好打电话找老妈[[[送伞出来]]]了。　我随手翻翻店内的爱情小说，当我正觉无聊时，抬头一看，自动...;New;No;No;Present;Indefinite;Absent;Concrete;1;V-N-chulai;Y;2000s\2006\文学\台湾作家\2006_11_4 Askia 紫色郁金香.txt;Fiction;Written;2000-2020;5;
380;0,576770983;...法。比如冬天扫雪，乔大妈会和居民说“你看某某家儿多积极啊，又[[[派人出来]]]为咱们大伙服务啦。”;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-N-chulai;Y;2000s\2007\报刊\人民日报\rmrb_2007_05.txt;Newspaper;Written;2000-2020;5;
395;0,876519965;"夏琳[[[探头出来]]]：""杨晓芸，你们家门锁怎么回事儿啊？";New;No;No;Absent;Indefinite;Absent;Concrete;1;V-N-chulai;Y;2000s\2007\文学\大陆作家\2007 石康 奋斗.txt;Fiction;Written;2000-2020;5;
420;0,661149042;...女骗子！这么大年纪了还出来害人。”多难听的话她都忍了；更有人[[[放狗出来]]]，张老师也没退缩。;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-N-chulai;Y;2000s\2008\报刊\人民日报\rmrb_2008_04.txt;Newspaper;Written;2000-2020;5;
422;0,36353524;“我就是个农民。我现在[[[拿钱出来]]]种植花卉苗木，就是赚不到钱，以后这里老百姓的生活环境也好多了！...;New;No;No;Absent;Indefinite;Absent;Non-concrete;1;V-N-chulai;Y;2000s\2008\报刊\人民日报\rmrb_2008_07.txt;Newspaper;Written;2000-2020;5;
436;0,047535713;（任子鹏、方翠琼纷纷[[[掏钱出来]]]）;New;No;No;Absent;Indefinite;Absent;Non-concrete;1;V-N-chulai;Y;2000s\2008\电视电影\文艺\2008 杨银波 中国的主人.txt;TV/Movie;Spoken;2000-2020;5;
441;0,869005149;...身的资本金的被蚕食，所以他很难能够对于实体经济有真正地这种，[[[放血出来]]]给它们输血？;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-N-chulai;Y;2000s\2008\网络语料\博客\2008_1_23 张宁_等 张宁博客_10.txt;Online;Online;2000-2020;5;
443;0,675107309;...国他乡，最后靠勤劳起家。白手起家后，他们和现在的留学生从大陆[[[带钱出来]]]正好相反，往往把钱带回中国，以各种形式支持祖国建设。;New;No;No;Absent;Indefinite;Absent;Non-concrete;1;V-N-chulai;Y;2000s\2008\网络语料\博客\2008_6_24 杨恒均 杨恒均博客_141.txt;Online;Online;2000-2020;5;
445;0,234562179;...制不住了，他急忙转身回到里屋，大哭一回，然后，他洗了脸，强装[[[笑脸出来]]]，吩咐仆人摆饭就餐。;New;No;No;Absent;Indefinite;Absent;Non-concrete;2;V-N-chulai;Y;2000s\2008\翻译作品\文学\2008 李麟玉 圣经故事.txt;Fiction;Written;2000-2020;5;
446;0,946513323;...器中、石器中都有了血。埃及人无法饮用河里的水，只能在河边挖井[[[汲水出来]]]供人畜饮用。这种血水的法术共持续了七天。但是固执的法老不把这一...;Given;No;No;Absent;Indefinite;Absent;Concrete;1;V-N-chulai;Y;2000s\2008\翻译作品\文学\2008 李麟玉 圣经故事.txt;Fiction;Written;2000-2020;5;
447;0,492197535;"...的使者，有要事需要晋见族长约书亚。营卫传话到会幕，不一会儿就[[[回话出来]]]：""有请使者。";New;No;No;Absent;Indefinite;Absent;Non-concrete;1;V-N-chulai;Y;2000s\2008\翻译作品\文学\2008 李麟玉 圣经故事.txt;Fiction;Written;2000-2020;5;
449;0,651699842;...安提阿哥下令集合全帝国的军队，组成一股庞大的力量。他从国库中[[[拿钱出来]]]为士兵们发放全年的薪响，命令他们随时准备应付任何紧急状态。可是...;New;No;No;Absent;Indefinite;Absent;Non-concrete;1;V-N-chulai;Y;2000s\2008\翻译作品\文学\2008 李麟玉 圣经故事.txt;Fiction;Written;2000-2020;5;
450;0,646495602;"...围站着的众人。叫他们相信是你差我来的。""然后，他就大声呼喊拉[[[撒路出来]]]。那死人就出来了，脸上还包着手中，手脚包着布。耶稣说：""解开！...";New;No;No;Absent;Indefinite;Absent;Concrete;3;V-N-chulai;Y;2000s\2008\翻译作品\文学\2008 李麟玉 圣经故事.txt;Fiction;Written;2000-2020;5;
467;0,37068268;...绿草、俾斯麦塔高耸入云的尖顶、大森林中惊逃的小鹿、初春从雪中[[[探头出来]]]的雪钟，晚秋群山顶上斑烂的红叶，等等。这许许多多纷然杂陈的东西...;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-N-chulai;Y;2000s\2009\报刊\人民日报\rmrb_2009_07.txt;Newspaper;Written;2000-2020;5;
471;0,682114107;...接起来的可行性”。这些看来是积极的互动，但美国国防部长盖茨又[[[放话出来]]]，美国仍打算于２０１５年在波兰和捷克部署导弹防御系统，并已开始...;New;No;No;Absent;Indefinite;Absent;Non-concrete;1;V-N-chulai;Y;2000s\2009\报刊\人民日报\rmrb_2009_09.txt;Newspaper;Written;2000-2020;5;
474;0,082813907;...影响。“人们已经习惯了过去很多年的等靠要，突然要从自己腰包里[[[掏钱出来]]]买房，需要一个观念转变的过程。另外，该买多大的房，买了房以后会...;New;No;No;Absent;Indefinite;Absent;Non-concrete;1;V-N-chulai;Y;2000s\2009\报刊\人民日报\rmrb_2009_09.txt;Newspaper;Written;2000-2020;5;
481;0,594445831;...受骗，因为近来此类电信诈骗案件增多，不少人钱财被骗损失惨重。[[[取钱出来]]]，我和这位警察聊了几句，得知他的确是在为此值勤，并说当天北京市...;Given;No;No;Absent;Indefinite;Absent;Non-concrete;1;V-N-chulai;Y;2000s\2009\报刊\人民日报\rmrb_2009_12.txt;Newspaper;Written;2000-2020;5;
488;0,346383251;奇怪的是，我们这一通乱喊，周围小区居民们也没有[[[伸头出来]]]看的，连狗都没有跟着叫的。拾级而上，毛卫宁一脸愧疚说，我没有完...;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-N-chulai;Y;2000s\2009\文学\大陆作家\2009 李承鹏 寻人启事.txt;Fiction;Written;2000-2020;5;
493;0,183289566;...，他就给你50%的回报，当然扣很高的手续费，如果跌了，你不用[[[付钱出来]]]，他就把债券利息给你，这种方式很容易做到，就是利用所谓的看涨跌...;New;No;No;Absent;Indefinite;Absent;Non-concrete;1;V-N-chulai;Y;2000s\2009\网络语料\博客\2009 郎咸平 郎咸平博客_2.txt;Online;Online;2000-2020;5;
496;0,272278969;...以看出很多的中、小投资者都是在看着大市逐波下移而实再熬不住了[[[割肉出来]]]的。这样就严重挫伤了广大中、小股民的投资积极性，这对于我国证券...;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-N-chulai;Y;2000s\200x\应用文\社会科学\200x Author 股市宝典.txt;Academic;Written;2000-2020;5;
6;0,183582169;...看见她们两个从厨房跑出来，一看见我，就跑到佣人身后，抱着腿，[[[探头出来]]]看我，在想：这个叔叔从哪里来的？我当时眼泪就下来了……我缺了3...;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-N-chulai;Y;2010s\2010\口语\对话\2010 鲁豫_梁家辉_刘德华_黄秋生_张学友_李宗盛_等 鲁豫有约_男角.txt;Conversation;Spoken;2000-2020;5;
27;0,528762376;...5元的基础养老金。可如果取消这个规定，又会造成参保对象都不愿[[[拿钱出来]]]参保。”他建议，可以考虑将政策改为60岁以上老人的子女其中有一...;New;No;No;Absent;Indefinite;Absent;Non-concrete;1;V-N-chulai;Y;2010s\2010\报刊\人民日报\rmrb_2010_04.txt;Newspaper;Written;2000-2020;5;
33;0,841257458;...，很难定量限定，只能用一个模糊的时间，或规定必须由最近的医院[[[派车出来]]]急救就行了。;New;No;No;Present;Indefinite;Absent;Concrete;1;V-N-chulai;Y;2010s\2010\报刊\人民日报\rmrb_2010_08.txt;Newspaper;Written;2000-2020;5;
39;0,434766103;...视野中。其父辈不仅可以让其拥有良好的教育资源，甚至有地方政府[[[拿钱出来]]]培训“富二代”。;New;No;No;Absent;Indefinite;Absent;Non-concrete;1;V-N-chulai;Y;2010s\2010\报刊\人民日报\rmrb_2010_09.txt;Newspaper;Written;2000-2020;5;
76;0,078518358;...让大伙儿出一点钱？但这个意见被村代会否定了。于是，村干部主动[[[拿钱出来]]]修路，看到村“两委”是真心实意为老百姓办事，大家纷纷捐资。就在...;Given;No;No;Absent;Indefinite;Absent;Non-concrete;1;V-N-chulai;Y;2010s\2011\报刊\人民日报\rmrb_2011_08.txt;Newspaper;Written;2000-2020;5;
87;0,652177926;...，大家憋了一口气，喊着“一、二、三”一齐用力往上抬，老谢负责[[[拉人出来]]]。救出来的这位就是赵先生，老谢说：“万幸的是，他趴的地方正好是...;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-N-chulai;Y;2010s\2012\报刊\人民日报\rmrb_2012_02.txt;Newspaper;Written;2000-2020;5;
98;0,726285904;...准备。“美国政府下一步有可能继续推动扩大光伏市场规模，政府要[[[拿钱出来]]]补贴光伏产品，在市场做大之前先将中国产品扫出市场，不然补贴都补...;New;No;No;Absent;Indefinite;Absent;Non-concrete;1;V-N-chulai;Y;2010s\2012\报刊\人民日报\rmrb_2012_05.txt;Newspaper;Written;2000-2020;5;
103;0,546983185;...和小伙伴们踢毽子的玩具，如果把核扔到地里，就会长出一颗酸鼻子[[[树苗出来]]]，好养得很。小时候吸酸鼻子肉时，有次不慎连核一起吸进了肚里，邻...;New;No;No;Absent;Indefinite;Present;Concrete;7;V-N-chulai;Y;2010s\2012\报刊\人民日报\rmrb_2012_06.txt;Newspaper;Written;2000-2020;5;
106;0,337054158;...副总经理包建忠说。遇到工地民工有急事要用钱，周江疆甚至会自己[[[掏钱出来]]]垫付，还总是会多给一些。;Given;No;No;Absent;Indefinite;Absent;Non-concrete;1;V-N-chulai;Y;2010s\2012\报刊\人民日报\rmrb_2012_07.txt;Newspaper;Written;2000-2020;5;
121;0,485402059;阿萨姆家所在的楼里住了很多少年，他们喜欢[[[探头出来]]]，看看外面发生的事情。;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-N-chulai;Y;2010s\2013\报刊\人民日报\rmrb_2013_02.txt;Newspaper;Written;2000-2020;5;
