Index;R-number;Text;NP_Givenness;Structural_Priming;Imperative_conditional;le;NP_Definiteness;Numeric_Classifier;NP_Concreteness;NP_Length;Response;V-P;Filename;Genre;Register;Time;Time_num
1651;0,839517013;...出一些送她？孩子们纷纷把糖果、糕点递给王珍。这下子，王珍急得[[[流出泪来]]]，喃喃地说：“王奶奶你咋不批评我？”王彦玲这才把孩子拉出去开导...;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-chu-N-lai;Y;1990s\1996\报刊\作家文摘\1996年07——12月《作家文摘》.TXT;Newspaper;Written;1980-2000;4
1661;0,524322137;...学系统。这就是说，政府干预，当然是必要的，但政府也不能凭空地[[[拿出钱来]]]支付这些部门，尽管这些部门的发展“其意义无论怎么高估都不会太过...;New;No;No;Absent;Indefinite;Absent;Non-concrete;1;V-chu-N-lai;Y;1990s\1996\报刊\读书\vol-203.txt;Newspaper;Written;1980-2000;4
1662;0,169784996;...，“不叫他识字丝，只教他习些女工，或是挑绒洒线，大裁小剪，也[[[挣出钱来]]]；也有上灶烹调，油炸蒸酥，做炉食，摆果品的，各有手艺，也嫁得出...;New;No;No;Absent;Indefinite;Absent;Non-concrete;1;V-chu-N-lai;Y;1990s\1996\报刊\读书\vol-206.txt;Newspaper;Written;1980-2000;4
1668;0,733001106;...。有时这些逝去的美好会变成一把锋利的刀子，一刀一刀地在你心上[[[剜出血来]]]。;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-chu-N-lai;Y;1990s\1996\报刊\读者\1996 Author 《读者》_183.txt;Magazine;Written;1980-2000;4
1675;0,997885765;若鸿扬起眉毛来：“伯父，你放我自由自在的画画，我一定很快就[[[画出名堂来]]]！;New;Yes;No;Absent;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;1990s\1996\文学\台湾作家\1996 琼瑶 水云间.txt;Fiction;Written;1980-2000;4
1671;0,091255285;正在不可开交的时候，忽然有个警察[[[拔出枪来]]]，对天空鸣了一枪。;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-chu-N-lai;Y;1990s\1996\文学\台湾作家\1996 琼瑶 水云间.txt;Fiction;Written;1980-2000;4
1670;0,971499151;那年轻人直冲到子璇面前，眼中似乎要[[[喷出火来]]]。;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-chu-N-lai;Y;1990s\1996\文学\台湾作家\1996 琼瑶 水云间.txt;Fiction;Written;1980-2000;4
1685;0,873855445;...棒的吼著：“你是大教育家，大学问家！你有本领，你能干……你就[[[拿出办法来]]]治治他们！别让咱们的弟弟妹妹，到这儿来送命！”;New;No;No;Absent;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;1990s\1996\文学\台湾作家\1996 琼瑶 青青河边草.txt;Fiction;Written;1980-2000;4
1688;0,538405473;小草把围巾拉下去一点，[[[露出嘴来]]]，又喜悦的喊：“外婆！娘，她会照顾我了！”;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-chu-N-lai;Y;1990s\1996\文学\台湾作家\1996 琼瑶 青青河边草.txt;Fiction;Written;1980-2000;4
1689;0,225952839;朱嫂用手一把蒙住嘴，几乎[[[哭出声音来]]]。;New;No;No;Absent;Indefinite;Absent;Concrete;2;V-chu-N-lai;Y;1990s\1996\文学\台湾作家\1996 琼瑶 青青河边草.txt;Fiction;Written;1980-2000;4
1684;0,070734887;　　“好热啊！”他紧张兮兮，刚擦掉额上的汗，鼻尖上又[[[冒出汗来]]]。;Given;No;No;Absent;Indefinite;Absent;Concrete;1;V-chu-N-lai;Y;1990s\1996\文学\台湾作家\1996 琼瑶 青青河边草.txt;Fiction;Written;1980-2000;4
1680;0,414388363;　　一句话提醒了世纬，卷起裤管一看，才发现有好几处咬痕，正[[[渗出血来]]]。;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-chu-N-lai;Y;1990s\1996\文学\台湾作家\1996 琼瑶 青青河边草.txt;Fiction;Written;1980-2000;4
1683;0,592234129;　　绍谦满头大汗，[[[掏出手帕来]]]扇著风，眼睛东张西望，就是不敢看青青，一副手足失措的样子。;New;No;No;Absent;Indefinite;Absent;Concrete;2;V-chu-N-lai;Y;1990s\1996\文学\台湾作家\1996 琼瑶 青青河边草.txt;Fiction;Written;1980-2000;4
1696;0,663396719;我简直怀疑你们是存心不[[[认出对方来]]]。你在这时接过账单，付了钱，朝门口走去。你到门口时回头，他却给...;New;No;No;Absent;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;1990s\1996\文学\大陆作家\1996 严歌苓 扶桑.txt;Fiction;Written;1980-2000;4
1709;0,770522715;赵庆田没容他[[[探出头来]]]，迎上去抓住对方的驳壳枪，一使劲，夺了过来。;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-chu-N-lai;Y;1990s\1996\文学\大陆作家\1996 冯志 敌后武工队.txt;Fiction;Written;1980-2000;4
1712;0,768655506;为这事，梁玉环几次问我该怎么办好，他那寡妇老娘为想梁邦都[[[想出病来]]]了。;New;No;No;Present;Indefinite;Absent;Non-concrete;1;V-chu-N-lai;Y;1990s\1996\文学\大陆作家\1996 冯志 敌后武工队.txt;Fiction;Written;1980-2000;4
1704;0,494013515;杨子曾又[[[伸出手来]]]和刘太生握握手，接着就夸奖起来：“前些天，你可把老松田耍了个苦...;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-chu-N-lai;Y;1990s\1996\文学\大陆作家\1996 冯志 敌后武工队.txt;Fiction;Written;1980-2000;4
1706;0,855685672;　　酸枣大的字迹，很匀实地摆在洁白的窗户纸上，自配的紫墨水，[[[写出字来]]]非常光泽流利。;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-chu-N-lai;Y;1990s\1996\文学\大陆作家\1996 冯志 敌后武工队.txt;Fiction;Written;1980-2000;4
1705;0,443424531;洛玉身子落了座，解开蒲包，[[[拿出烧鸡来]]]，添油拨灯地说：“吃吧，这也是从正定府捎来的，味道不比马家老鸡...;New;No;No;Absent;Indefinite;Absent;Concrete;2;V-chu-N-lai;Y;1990s\1996\文学\大陆作家\1996 冯志 敌后武工队.txt;Fiction;Written;1980-2000;4
1710;0,837400561;　　他俩凑到跟前一看，小秃手里紧握一颗盖子揭开、[[[拽出弦来]]]的手榴弹。;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-chu-N-lai;Y;1990s\1996\文学\大陆作家\1996 冯志 敌后武工队.txt;Fiction;Written;1980-2000;4
1708;0,722858146;...臂刚要搀他，突然像块砖头打在左臂上，胳膊朝前一甩搭，袖筒立刻[[[淌出鲜血来]]]。;New;No;No;Absent;Indefinite;Absent;Concrete;2;V-chu-N-lai;Y;1990s\1996\文学\大陆作家\1996 冯志 敌后武工队.txt;Fiction;Written;1980-2000;4
1713;0,228037237;...袭队的行动多么诡秘，一遭两遭目标可以不暴露，再来三遭四遭就会[[[露出马脚来]]]。;New;No;No;Absent;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;1990s\1996\文学\大陆作家\1996 冯志 敌后武工队.txt;Fiction;Written;1980-2000;4
1726;0,107004666;关上冷冻室拉门以后，他徐徐[[[吐出一口气来]]]。;New;No;No;Absent;Indefinite;Present;Concrete;3;V-chu-N-lai;Y;1990s\1996\文学\大陆作家\1996 刘心武 《刘心武选集》出版说明.txt;Fiction;Written;1980-2000;4
1729;0,809509868;开头几个，后来十几个，都下去了，大家开始推车。夏小丽从车窗里[[[欠出身子来]]]对老先生说：“您别推，让他们推!”;New;No;No;Absent;Indefinite;Absent;Concrete;2;V-chu-N-lai;Y;1990s\1996\文学\大陆作家\1996 刘心武 《刘心武选集》出版说明.txt;Fiction;Written;1980-2000;4
1719;0,79370199;...这几年是怎么啦，时兴人整治人、人糟践人。咱们学校一开批斗会，[[[拉出人来]]]给挂牌子、戴高帽子、撅着揪着，剃什么‘阴阳头’，逼着唱什么‘嚎...;Given;No;No;Absent;Indefinite;Absent;Concrete;1;V-chu-N-lai;Y;1990s\1996\文学\大陆作家\1996 刘心武 《刘心武选集》出版说明.txt;Fiction;Written;1980-2000;4
1720;0,47550145;...下巴，愣愣地在那里围观；大舅子躲到别处去了，大舅奶奶从马车里[[[探出头来]]]，大声撒泼詈骂着；闹了一阵，大舅子那三辆马车终于跑掉了，金绮纹...;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-chu-N-lai;Y;1990s\1996\文学\大陆作家\1996 刘心武 《刘心武选集》出版说明.txt;Fiction;Written;1980-2000;4
1721;0,479218632;我差点儿开口[[[说出话来]]]。;New;No;No;Absent;Indefinite;Absent;Non-concrete;1;V-chu-N-lai;Y;1990s\1996\文学\大陆作家\1996 刘心武 《刘心武选集》出版说明.txt;Fiction;Written;1980-2000;4
1734;0,835994138;...不把他放在眼里，他在楼下叫王琦瑶，她连门都不肯开，只让老妈子[[[伸出头来]]]回话。这时，他觉着她的心与他靠近了些，甚至是比王琦瑶更有了解和...;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-chu-N-lai;Y;1990s\1996\文学\大陆作家\1996 王安忆 长恨歌.txt;Fiction;Written;1980-2000;4
1736;0,945122861;...晃晃荡荡的裤腿底下，是一双乱糟糟的中学生样式的丁字猪皮鞋。她[[[说出话来]]]也叫他一吃惊，有一半是报纸上的话。他其实早从王琦瑶处听过蒋丽莉...;New;No;No;Absent;Indefinite;Absent;Non-concrete;1;V-chu-N-lai;Y;1990s\1996\文学\大陆作家\1996 王安忆 长恨歌.txt;Fiction;Written;1980-2000;4
1733;0,609126278;...两人沉默了一时。吃完饭，要结账了，王琦瑶做出理所当然的样子，[[[掏出钱来]]]，不料萨沙勃然大怒，说王崎瑶你这不是小看我吗？萨沙虽然不发财，...;New;No;No;Absent;Indefinite;Absent;Non-concrete;1;V-chu-N-lai;Y;1990s\1996\文学\大陆作家\1996 王安忆 长恨歌.txt;Fiction;Written;1980-2000;4
1761;0,441360797;...一贴膏药，没等去有个邻居竟送了一贴膏药来。说是苏家后人抽白面[[[偷出药来]]]卖，价钱比到家里买便宜。膏药上确实打着苏家的印，但不是我看的那...;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-chu-N-lai;Y;1990s\1996\文学\大陆作家\1996 邓友梅 《邓友梅选集》出版说明.txt;Fiction;Written;1980-2000;4
1743;0,47304538;...世保喊道：“畜生，你撞了人还敢无理!”这时车帘掀开，一个官员[[[伸出头来]]]喊道：“什么东西这样大胆，挡了老爷的车道，打!”;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-chu-N-lai;Y;1990s\1996\文学\大陆作家\1996 邓友梅 《邓友梅选集》出版说明.txt;Fiction;Written;1980-2000;4
1750;0,394425983;...!”他说：“高丽棒子在中国不是当翻译就是卖白面，我想揍他们没[[[腾出手来]]]，让小鬼子替我代劳吧。”别人说：“朝鲜人也有好的!”他说：“好...;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-chu-N-lai;Y;1990s\1996\文学\大陆作家\1996 邓友梅 《邓友梅选集》出版说明.txt;Fiction;Written;1980-2000;4
1752;0,547575315;...的铁丝网前经过，因为没人敢走已经叫草蔓上了。可是仔细找，还能[[[认出路径来]]]。”;New;No;No;Absent;Indefinite;Absent;Concrete;2;V-chu-N-lai;Y;1990s\1996\文学\大陆作家\1996 邓友梅 《邓友梅选集》出版说明.txt;Fiction;Written;1980-2000;4
1751;0,632384335;...候”(一个点，最小的数称眼候。)。大家连拍巴掌带笑。叫韩有福[[[拿出黄豆来]]]。;New;No;No;Absent;Indefinite;Absent;Concrete;2;V-chu-N-lai;Y;1990s\1996\文学\大陆作家\1996 邓友梅 《邓友梅选集》出版说明.txt;Fiction;Written;1980-2000;4
1740;0,89297736;...去，他和杜宁互相看着对方泥菩萨似的脸，哈哈大笑。杜宁从尘土中[[[扒出围棋来]]]，陈毅在墙角找到了他的帽子，帽檐被炮弹皮穿了鸡蛋大一个洞了，而...;New;No;No;Absent;Indefinite;Absent;Concrete;2;V-chu-N-lai;Y;1990s\1996\文学\大陆作家\1996 邓友梅 《邓友梅选集》出版说明.txt;Fiction;Written;1980-2000;4
1748;0,769572969;车¤把车勒住了。九爷以为是有人拦车喊冤，[[[探出头来]]]。见是聂小轩，反笑了：“你小子又出什么幺鹅子?站起来说。”聂小...;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-chu-N-lai;Y;1990s\1996\文学\大陆作家\1996 邓友梅 《邓友梅选集》出版说明.txt;Fiction;Written;1980-2000;4
1763;0,174943552;我母亲终于长长的喘了几口气，[[[说出话来]]]。;New;No;No;Absent;Indefinite;Absent;Non-concrete;1;V-chu-N-lai;Y;1990s\1996\文学\大陆作家\1996 陈染 私人生活.txt;Fiction;Written;1980-2000;4
94;0,722336917;便从家里遗存的旧物中[[[找出来烟]]]斗打发时光。;New;No;No;Absent;Indefinite;Absent;Concrete;2;V-chulai-N;Y;1990s\1996\文学\大陆作家\1996 陈染 私人生活.txt;Fiction;Written;1980-2000;4
1762;0,220285523;我虽然看不到她那双可以[[[窜出火苗来]]]的大眼睛，但我可以感觉到镜中那影像正是风华正茂。;New;No;No;Absent;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;1990s\1996\文学\大陆作家\1996 陈染 私人生活.txt;Fiction;Written;1980-2000;4
1769;0,577924908;...智搔搔头皮，“我们最惨，不得越雷池半步，人人要在学业或事业上[[[做出成绩来]]]，竞争太强，闲余时间太少，非人生活。”;New;No;No;Absent;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;1990s\1996\文学\香港作家\1996 亦舒 红尘.txt;Fiction;Written;1980-2000;4
1777;0,263253476;...类拔萃的，还能记得一二之外，其余的只怕在街上碰个正着，亦不能[[[叫出名字来]]]了。;New;No;No;Present;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;1990s\1996\文学\香港作家\1996 梁凤仪 弄雪.txt;Fiction;Written;1980-2000;4
1770;0,837443938;　　萧婉植高兴地[[[伸出手来]]]，跟于彤一握，道：“很好，一言为定。你得预约我的时间，你知道在...;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-chu-N-lai;Y;1990s\1996\文学\香港作家\1996 梁凤仪 弄雪.txt;Fiction;Written;1980-2000;4
323;0,445282423;　　于彤倒抽一口凉气，正想掉头就走，门就开了，[[[探头出来]]]的那位陶太太，竟有一份惊喜，道：“这么巧，又是你。;Given;No;No;Absent;Indefinite;Absent;Concrete;1;V-N-chulai;Y;1990s\1996\文学\香港作家\1996 梁凤仪 弄雪.txt;Fiction;Written;1980-2000;4
1775;0,568784285;　　“嗯！”伍婉琪自喉咙[[[发出声音来]]]，随即转了个身，含糊地说：“明早再说吧！”;New;No;No;Absent;Indefinite;Absent;Concrete;2;V-chu-N-lai;Y;1990s\1996\文学\香港作家\1996 梁凤仪 弄雪.txt;Fiction;Written;1980-2000;4
1772;0,348076187;...的衣饰与文件，搁着一个时期没有再用，她就干脆把它们扔掉，以便[[[腾出空间来]]]安置新的而对自己有建设性的事物来。;New;No;No;Absent;Indefinite;Absent;Concrete;2;V-chu-N-lai;Y;1990s\1996\文学\香港作家\1996 梁凤仪 弄雪.txt;Fiction;Written;1980-2000;4
1784;0,828204447;...量。我就这样挣扎了几分钟，才看清了过道里的色彩和轮廓。我想要[[[酿出爱意来]]]。最后我感到好了一点，又想起了塞巴斯蒂安。他要是在办公室，桑切...;New;No;No;Absent;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;1990s\1996\翻译作品\应用文\1996 张建民_唐建清 塞莱斯廷预言.txt;Fiction_t;Written;1980-2000;4
1781;0,941227173;"　　他[[[伸出手来]]]。""我是卡尔神父。";New;No;No;Absent;Indefinite;Absent;Concrete;1;V-chu-N-lai;Y;1990s\1996\翻译作品\应用文\1996 张建民_唐建清 塞莱斯廷预言.txt;Fiction_t;Written;1980-2000;4
1786;0,513180056;"...我们可以将肉体的感觉、器官的状况，以及刺激的状态由梦的影像中[[[找出意义来]]]。""因此猫的影像就像征着极坏的脾气，而雪白、光滑的白面包就像征...";New;No;No;Absent;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;1990s\1996\翻译作品\应用文\1996 赖其万_符传孝 梦的解析.txt;Fiction_t;Written;1980-2000;4
1789;0,486394443;　　“眼睛冻得快要[[[流出泪水来]]]啦。”;New;No;No;Absent;Indefinite;Absent;Concrete;2;V-chu-N-lai;Y;1990s\1996\翻译作品\文学\1996 叶渭渠 雪国.txt;Fiction_t;Written;1980-2000;4
1805;0,060072504;...生得乖巧，只是过于正经，令人生畏。”但她们毫不惊慌，从容自老[[[送出坐垫来]]]，甚是礼貌周到。童中纳言道：“我有幸坐于此，且承蒙被当作客人相...;New;No;No;Absent;Indefinite;Absent;Concrete;2;V-chu-N-lai;Y;1990s\1996\翻译作品\文学\1996 殷志俊 源氏物语.txt;Fiction_t;Written;1980-2000;4
1811;0,854422532;...物呆坐着。一僧人说：“大概是狐狸精的化身吧？可恶的东西，要它[[[显出原形来]]]！”便再走近一点。另一僧人说：“喂，不要走近去，怕是个妖怪呢。...;New;No;No;Absent;Indefinite;Absent;Concrete;2;V-chu-N-lai;Y;1990s\1996\翻译作品\文学\1996 殷志俊 源氏物语.txt;Fiction_t;Written;1980-2000;4
1793;0,994848921;...一旁山泉仅归，瀑布声声，别有一番情趣。头中将兴致勃发，从怀中[[[取出笛来]]]，吹出一支曲调，笛声清幽悦耳，与这情景甚为相合。左中并以扇击书...;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-chu-N-lai;Y;1990s\1996\翻译作品\文学\1996 殷志俊 源氏物语.txt;Fiction_t;Written;1980-2000;4
1807;0,218976465;...僻处度此余生……那位夫人，本不愿认你作妹，我们去亲近她，若是[[[惹出事来]]]，岂不耻笑于世。唉，人世真无趣呵！此处房屋虽陋，但无人知晓，你...;New;No;No;Absent;Indefinite;Absent;Non-concrete;1;V-chu-N-lai;Y;1990s\1996\翻译作品\文学\1996 殷志俊 源氏物语.txt;Fiction_t;Written;1980-2000;4
1808;0,998459428;...告极不利，然此人一贯如此，我无力阻止。但总不能轻举妄动，一旦[[[惹出事端来]]]，我这作姐姐的，自然更觉羞辱。”便如此拿定了主意。虽她心头惴惴...;New;No;Yes;Absent;Indefinite;Absent;Non-concrete;2;V-chu-N-lai;Y;1990s\1996\翻译作品\文学\1996 殷志俊 源氏物语.txt;Fiction_t;Written;1980-2000;4
1794;0,913704201;...来和他们合奏。他擅长此道，吹得异常悦耳。在帝内的葵姬也叫侍女[[[取出琴来]]]弹奏。其中有一个叫中务君的，善弹琵琶。头中将曾经向她求爱，她拒...;New;No;No;Absent;Indefinite;Absent;Concrete;1;V-chu-N-lai;Y;1990s\1996\翻译作品\文学\1996 殷志俊 源氏物语.txt;Fiction_t;Written;1980-2000;4
